userId,movieId,rating,timestamp
5,10138,4.5,1163374251
5,10138,4.5,1163373726
5,10138,4,1163373675
5,10138,4,1163374324
5,10138,3.5,1163374593
5,10138,1.5,1163373188
5,10138,5,1163373109
5,10138,4,1163373276
5,10138,4,1163373251
5,10138,3.5,1163374184
5,10138,4,1163373193
5,10138,3.5,1163374290
5,10138,4,1163373679
5,10138,4.5,1163373293
5,10138,4,1163374246
5,10138,3.5,1163373743
5,10138,3.5,1163374947
5,10138,3.5,1163374278
5,10138,3.5,1163374127
5,10138,3.5,1163374263
5,10138,3.5,1163374408
5,10138,4,1163374137
5,10138,3.5,1163373148
5,10138,4.5,1163374235
5,10138,3.5,1163374198
5,10138,4,1163373273
5,10138,4,1163375025
5,10138,3.5,1163373696
5,10138,4.5,1163375145
5,10138,3.5,1163374103
5,10138,3.5,1163374354
5,10138,4.5,1163375033
5,10138,3.5,1163375131
5,10138,3,1163373548
5,10138,4.5,1163373616
5,10138,3.5,1163374995
5,10138,4.5,1163373299
5,10138,4.5,1163373606
5,10138,4,1163374443
5,10138,3.5,1163374206
5,10138,4.5,1163374389
5,10138,3,1163373688
5,10138,4,1163374533
5,10138,3.5,1163374491
5,10138,4,1163374572
5,10138,4,1163373626
5,10138,4,1163374455
5,10138,2.5,1163373238
5,10138,4,1163374511
5,10138,4,1163374742
5,10138,4,1163374381
5,10138,3.5,1163374118
5,10138,4.5,1163373593
5,10138,4,1163374426
5,10138,4.5,1163374340
5,10138,4.5,1163374702
5,10138,3.5,1163374177
5,10138,5,1163374211
5,10138,4,1163374517
5,10138,4.5,1163374227
5,10138,4,1163374275
5,10138,4.5,1163374283
5,10138,4,1163374144
5,10138,4,1163374167
5,10138,4.5,1163374357
6,10138,4,1109258212
6,10138,2,1108134263
6,10138,2,1109258228
6,10138,5,1108134539
6,10138,4,1108134269
6,10138,4,1108134299
6,10138,5,1108134266
6,10138,4.5,1108134284
6,10138,4.5,1109258196
6,10138,4.5,1108134309
6,10138,4.5,1108134339
6,10138,2,1109258181
6,10138,2,1109258179
6,10138,2,1109258281
6,10138,2,1109258194
6,10138,0.5,1108134334
6,10138,3,1108134344
6,10138,3,1108134289
6,10138,4,1109258270
6,10138,4,1109258285
6,10138,4,1109258175
6,10138,3.5,1108134291
6,10138,3,1109258245
6,10138,4,1108134293
6,10138,1,1109258202
6,10138,2,1108134271
6,10138,4,1108134274
6,10138,3,1109258257
6,10138,4.5,1108134545
6,10138,3,1109258199
6,10138,1,1108134337
6,10138,4,1109258183
6,10138,3.5,1109258250
6,10138,1.5,1109258190
6,10138,1.5,1109258217
6,10138,1.5,1109258226
6,10138,5,1108134311
6,10138,3,1108134534
6,10138,5,1108134519
6,10138,4,1108134524
6,10138,3.5,1108134526
6,10138,4,1108134537
6,10138,3,1108134531
6,10138,4.5,1108134521
7,10138,3,851866703
7,10138,3,851869035
7,10138,3,851867289
7,10138,3,851868750
7,10138,4,851867861
7,10138,4,851866901
7,10138,3,851866744
7,10138,5,851868188
7,10138,4,851866720
7,10138,4,851866704
7,10138,4,851868206
7,10138,2,851868704
7,10138,3,851868705
7,10138,5,851869062
7,10138,3,851868188
7,10138,2,851869161
7,10138,5,851868187
7,10138,3,851868524
7,10138,3,851867345
7,10138,3,851867621
7,10138,3,851867941
7,10138,3,851868188
7,10138,3,851867436
7,10138,3,851868020
7,10138,3,851867790
7,10138,3,851869291
7,10138,4,851869291
7,10138,4,851869161
7,10138,3,851867669
7,10138,4,851868246
7,10138,3,851867688
7,10138,4,851869035
7,10138,4,851868019
7,10138,4,851868044
7,10138,3,851869140
7,10138,4,851868186
7,10138,3,851868863
7,10138,4,851868020
7,10138,3,851868044
7,10138,3,851868074
7,10138,4,851866806
7,10138,3,851866744
7,10138,5,851868019
7,10138,2,851866784
7,10138,1,851866704
7,10138,1,851866763
7,10138,5,851868020
7,10138,3,851866703
7,10138,2,851866744
7,10138,4,851868289
7,10138,3,851869102
7,10138,3,851866744
7,10138,4,851867320
7,10138,4,851867289
7,10138,3,851868308
7,10138,3,851867553
7,10138,3,851869103
7,10138,4,851867289
7,10138,5,851868019
7,10138,5,851869034
7,10138,3,851867289
7,10138,5,851869035
7,10138,5,851869034
7,10138,4,851867379
7,10138,5,851868044
7,10138,5,851868246
7,10138,4,851868321
7,10138,4,851869062
7,10138,5,851868289
7,10138,3,851867436
7,10138,4,851869080
7,10138,3,851867436
7,10138,4,851868332
7,10138,4,851867401
7,10138,3,851867320
7,10138,3,851868471
7,10138,4,851868471
7,10138,3,851867401
7,10138,3,851866935
7,10138,3,851869160
7,10138,3,851869102
7,10138,2,851869230
7,10138,4,851869035
7,10138,3,851869140
7,10138,3,851869062
7,10138,3,851867688
7,10138,5,851866978
7,10138,1,851869140
8,10138,5,1154465405
8,10138,2.5,1154389572
8,10138,5,1154464836
8,10138,5,1154400173
8,10138,4,1154473268
8,10138,3.5,1154464829
8,10138,2,1154389420
8,10138,4,1154465380
8,10138,5,1154464714
8,10138,4,1154400390
8,10138,4.5,1154400475
8,10138,3.5,1154389356
8,10138,2,1154400357
8,10138,5,1154400170
8,10138,5,1154389386
8,10138,4,1154464853
8,10138,4.5,1154464833
8,10138,4,1154400284
8,10138,3.5,1154389432
8,10138,5,1154400181
8,10138,3.5,1154464841
8,10138,4,1154464887
8,10138,4,1154464730
8,10138,4,1154464769
8,10138,4,1154465573
8,10138,4,1154465394
8,10138,4,1154465555
8,10138,4,1154464811
8,10138,3,1154465230
8,10138,4,1154464747
8,10138,4,1154464720
8,10138,3.5,1154400465
8,10138,0.5,1154474527
8,10138,4,1154465285
8,10138,3,1154400324
8,10138,4,1154465235
8,10138,3,1154389408
8,10138,3.5,1154464990
8,10138,5,1154389385
8,10138,4,1154389491
8,10138,4,1154473252
8,10138,3,1154400308
8,10138,5,1154400458
8,10138,3.5,1154389528
8,10138,5,1154473322
8,10138,4,1154473259
8,10138,3,1154389460
8,10138,3,1154465222
8,10138,4.5,1154464735
8,10138,4.5,1154400414
8,10138,4,1154464850
8,10138,5,1154473217
8,10138,3.5,1154389340
8,10138,3.5,1154400351
8,10138,5,1154464889
8,10138,5,1154464738
8,10138,3.5,1154464944
8,10138,4.5,1154464717
8,10138,2.5,1154389541
8,10138,4.5,1154465558
8,10138,3.5,1154400340
8,10138,3.5,1154473419
8,10138,3,1154400360
8,10138,4.5,1154464950
8,10138,5,1154473364
8,10138,4,1154464901
8,10138,4.5,1154400266
8,10138,5,1154400441
8,10138,3.5,1154400198
8,10138,4,1154389482
8,10138,4,1154465526
8,10138,4.5,1154464873
8,10138,3.5,1154400245
8,10138,4.5,1154465279
8,10138,5,1154464905
8,10138,4,1154464915
8,10138,2.5,1154400334
8,10138,3.5,1154464808
8,10138,3.5,1154400398
8,10138,4.5,1154400383
8,10138,4,1154465373
8,10138,3.5,1154464819
8,10138,3.5,1154389449
8,10138,5,1154400236
8,10138,3.5,1154389552
8,10138,4.5,1154400449
8,10138,4,1154464756
8,10138,4,1154400407
8,10138,4,1154465399
8,10138,3,1154465385
8,10138,4,1154464762
8,10138,3.5,1154400444
8,10138,4,1154389474
8,10138,3,1154400191
8,10138,4,1154464895
8,10138,5,1154465296
8,10138,3,1154400253
8,10138,3.5,1154400294
8,10138,4,1154464753
8,10138,4,1154465367
8,10138,4,1154464994
8,10138,2.5,1154400471
8,10138,4.5,1154464868
8,10138,4,1154465499
8,10138,3,1154465548
8,10138,3.5,1154465243
8,10138,4.5,1154473310
8,10138,4.5,1154400263
8,10138,4.5,1154464726
8,10138,3.5,1154400423
8,10138,3.5,1154473088
8,10138,3.5,1154473264
8,10138,2,1154473042
8,10138,3.5,1154473022
8,10138,3,1154473014
8,10138,3,1154473017
9,10138,4,938629179
9,10138,4,938628337
9,10138,3,938628655
9,10138,5,938629110
9,10138,3,938628897
9,10138,4,938628966
9,10138,4,938628777
9,10138,4,938628577
9,10138,5,938628843
9,10138,5,938628337
9,10138,4,938628843
9,10138,5,938628843
9,10138,2,938628337
9,10138,5,938629250
9,10138,3,938629470
9,10138,4,938628655
9,10138,4,938628450
9,10138,3,938628655
9,10138,2,938628777
9,10138,4,938629341
9,10138,4,938629054
9,10138,5,938628690
9,10138,4,938628966
9,10138,3,938629470
9,10138,5,938628966
9,10138,4,938629341
9,10138,4,938629522
9,10138,4,938629747
9,10138,4,938629053
9,10138,3,938629053
9,10138,3,938628777
9,10138,4,938628897
9,10138,4,938629341
9,10138,2,938629250
9,10138,4,938628843
9,10138,4,939122916
9,10138,4,938628577
9,10138,2,938629681
9,10138,3,938629681
9,10138,4,938628966
9,10138,2,938629341
9,10138,5,938628450
9,10138,3,938628843
9,10138,4,938627748
9,10138,4,938629681
10,10138,5,942766420
10,10138,4,942766793
10,10138,4,942766515
10,10138,3,942766603
10,10138,4,942766603
10,10138,3,942767328
10,10138,4,942766974
10,10138,3,942767258
10,10138,3,942766420
10,10138,2,942767328
10,10138,4,942767328
10,10138,4,942767258
10,10138,4,942767258
10,10138,4,942767258
10,10138,4,942767258
10,10138,4,942767258
10,10138,3,942767328
10,10138,4,942767258
10,10138,4,942767258
10,10138,5,942766420
10,10138,4,942766420
10,10138,3,942766725
10,10138,3,942766845
10,10138,5,942767029
10,10138,3,942766679
10,10138,4,942766472
10,10138,5,942766472
10,10138,2,942766845
10,10138,5,942766515
10,10138,3,942766472
10,10138,5,942766991
10,10138,4,942767328
10,10138,2,942767328
10,10138,4,942766845
10,10138,5,942766515
10,10138,5,942766109
10,10138,3,942766251
10,10138,3,942766213
10,10138,4,942766029
10,10138,3,942766164
10,10138,4,942765978
10,10138,2,942766213
10,10138,5,942767121
10,10138,2,942766251
10,10138,3,942766059
10,10138,4,942767571
11,10138,5,1391658537
11,10138,1,1391656827
11,10138,4,1391657561
11,10138,3,1391657297
11,10138,5,1391658423
11,10138,4.5,1391658505
11,10138,3.5,1391656845
11,10138,5,1391658556
11,10138,4.5,1391658634
11,10138,5,1391658440
11,10138,5,1391658667
11,10138,3,1391657062
11,10138,3.5,1391657376
11,10138,4.5,1391657543
11,10138,3,1391658583
11,10138,3,1391657112
11,10138,3,1391658601
11,10138,5,1391657861
11,10138,5,1391658574
11,10138,5,1391658450
11,10138,4,1391657605
11,10138,4.5,1391657459
11,10138,3.5,1391657720
11,10138,4.5,1391658141
11,10138,4,1391658115
11,10138,4.5,1391658399
11,10138,3,1391658137
11,10138,4,1391658210
11,10138,3.5,1391658218
11,10138,4,1391658385
11,10138,4.5,1391658311
11,10138,4.5,1391658125
11,10138,4,1391658270
11,10138,4,1391658186
11,10138,4,1391657924
11,10138,4,1391657610
11,10138,5,1391658157
11,10138,5,1391657798
12,10138,3,968045587
12,10138,1,968045407
12,10138,3,968045438
12,10138,2,968045353
12,10138,1,968045732
12,10138,4,968045680
12,10138,3,968045764
12,10138,1,968045500
12,10138,2,968045561
12,10138,3,968045500
12,10138,1,955407153
12,10138,5,968045353
12,10138,5,955407153
12,10138,2,968045354
12,10138,5,968045354
12,10138,1,955407153
12,10138,1,968045475
12,10138,4,968045475
12,10138,2,968045438
12,10138,3,968045529
12,10138,2,955407153
12,10138,2,968045475
12,10138,4,968045680
12,10138,1,968045475
12,10138,2,968045764
12,10138,4,968045407
12,10138,2,968045732
12,10138,1,968045379
12,10138,3,968045649
12,10138,2,968045354
12,10138,4,968045529
12,10138,1,968045732
12,10138,4,968045379
12,10138,4,955407153
12,10138,3,968045619
12,10138,2,968045680
12,10138,2,968045619
12,10138,1,968045232
12,10138,5,968045232
12,10138,3,968045232
12,10138,4,968045232
12,10138,1,968045198
12,10138,3,968045198
12,10138,3,968045172
12,10138,5,968045142
12,10138,2,968045142
12,10138,2,968045106
12,10138,4,968045106
12,10138,2,968045074
12,10138,1,968045074
12,10138,3,968045015
12,10138,5,968045015
12,10138,3,968045015
12,10138,5,968045015
12,10138,2,968044981
12,10138,2,968044981
12,10138,3,968044981
12,10138,5,968044949
12,10138,3,968044949
12,10138,2,968044949
12,10138,4,968045173
13,10138,5,1331380058
13,10138,2.5,1331380914
13,10138,4,1331380038
13,10138,4,1331379348
13,10138,3.5,1331380895
13,10138,4.5,1331380029
13,10138,5,1331380018
13,10138,4.5,1331379479
13,10138,3,1331380025
13,10138,3.5,1331379485
13,10138,4,1331380901
13,10138,4,1331379483
13,10138,3,1331380851
13,10138,4,1331380062
13,10138,4,1331379366
13,10138,3.5,1331380871
13,10138,3,1331379520
13,10138,4,1331380814
13,10138,2.5,1331380845
13,10138,3,1331379386
13,10138,4,1331380745
13,10138,4,1331380741
13,10138,3,1331380888
13,10138,3.5,1331379777
13,10138,4,1331379470
13,10138,3,1331380765
13,10138,3,1331380731
13,10138,3,1331379494
13,10138,3,1331380761
13,10138,3,1331380738
13,10138,4,1331380752
13,10138,3.5,1331379342
13,10138,3.5,1331379599
13,10138,3,1331379574
13,10138,4,1331380721
13,10138,4.5,1331379506
13,10138,2.5,1331379589
13,10138,3.5,1331379530
13,10138,4.5,1331380145
13,10138,3.5,1331380834
13,10138,4.5,1331380883
13,10138,4,1331380785
13,10138,4.5,1331380734
13,10138,4,1331380159
13,10138,4.5,1331380306
13,10138,3.5,1331380782
13,10138,4.5,1331380873
13,10138,4.5,1331380830
13,10138,4,1331379748
13,10138,4,1331380725
13,10138,4.5,1331380387
13,10138,4.5,1331380390
13,10138,3,1331379985
14,10138,1,976243997
14,10138,4,976243997
14,10138,3,976243912
14,10138,3,976244179
14,10138,2,976244179
14,10138,3,976244471
14,10138,3,976243933
14,10138,2,976244131
14,10138,3,976244313
14,10138,2,976244367
14,10138,3,976244524
14,10138,2,976244287
14,10138,4,976244591
14,10138,2,976244564
14,10138,5,976244313
14,10138,3,976243997
14,10138,3,976244423
14,10138,4,976244205
14,10138,3,976244107
14,10138,4,976244343
15,10138,2,997938310
15,10138,2,1134521380
15,10138,4.5,1093070098
15,10138,4,1040205753
15,10138,3,1093028290
15,10138,2.5,1093028381
15,10138,2.5,1166586286
15,10138,3.5,1093070150
15,10138,3,997939404
15,10138,1,1093028409
15,10138,4.5,1058249528
15,10138,2.5,1093070415
15,10138,3,1033345172
15,10138,4,997938466
15,10138,3,997938310
15,10138,1,1033345287
15,10138,2.5,1093028334
15,10138,3,1122576665
15,10138,5,1054449816
15,10138,5,997938500
15,10138,2.5,1093070271
15,10138,2,1093028336
15,10138,0.5,1093070467
15,10138,5,1044220302
15,10138,3,1166587063
15,10138,1.5,1093028331
15,10138,4,1134522072
15,10138,1,1093070113
15,10138,2,1166586594
15,10138,3,1040205792
15,10138,5,997938500
15,10138,2.5,1093070156
15,10138,4,997938358
15,10138,3.5,1245362506
15,10138,3.5,1134521543
15,10138,5,1075142933
15,10138,3,997939380
15,10138,1,1128274517
15,10138,2,1052896975
15,10138,0.5,1093028411
15,10138,3,1093028319
15,10138,4,997938676
15,10138,2,1166586021
15,10138,4,997938413
15,10138,3,1093028183
15,10138,2.5,1166586376
15,10138,1,1093070329
15,10138,4,1166587180
15,10138,4,1046209579
15,10138,3,1166586276
15,10138,2,1052896916
15,10138,1,1193435347
15,10138,2,1093070170
15,10138,1.5,1134521967
15,10138,1.5,1193435482
15,10138,2,1033345241
15,10138,4.5,1054449903
15,10138,1,1349622582
15,10138,4,997939415
15,10138,1,1134521432
15,10138,1,1033345068
15,10138,3.5,1093028308
15,10138,4,1033345227
15,10138,4,1033344772
15,10138,4,997939415
15,10138,3.5,1166586251
15,10138,5,997938656
15,10138,2,997938567
15,10138,2,1093070318
15,10138,2,1093028328
15,10138,5,997938437
15,10138,1,1058250479
15,10138,2,1093028372
15,10138,1,1093028298
15,10138,5,997938567
15,10138,5,997938771
15,10138,4,1054449869
15,10138,5,997938737
15,10138,4,997938894
15,10138,4,1052897100
15,10138,3,1052896866
15,10138,1,1093028399
15,10138,2,997938727
15,10138,2.5,1120209787
15,10138,1.5,1093028255
15,10138,2,997938391
15,10138,2.5,1122576622
15,10138,3,1058250589
15,10138,2,1093028220
15,10138,3,997939193
15,10138,3,1093070088
15,10138,0.5,1122576667
15,10138,1,1058250631
15,10138,3.5,1058250490
15,10138,4,997939065
15,10138,2,1374637824
15,10138,3.5,1122576670
15,10138,2,1443385370
15,10138,3,1465793100
15,10138,3.5,1054449871
15,10138,4,1033344267
15,10138,4,997939179
15,10138,3.5,1166586661
15,10138,1,1465955324
15,10138,4,1132469126
15,10138,3,1093028320
15,10138,1,1093070102
15,10138,2.5,1058250627
15,10138,4,997938322
15,10138,1,1193435522
15,10138,3,1093028323
15,10138,5,997938567
15,10138,2.5,1134521456
15,10138,3,1166586067
15,10138,3,1093028384
15,10138,3,997939193
15,10138,3,1166586748
15,10138,1,997938905
15,10138,0.5,1093070332
15,10138,4,1093028414
15,10138,3,1035258747
15,10138,1.5,1093028394
15,10138,2,1093028389
15,10138,3.5,1443384915
15,10138,2.5,1166586387
15,10138,4,997937239
15,10138,3,1033345148
15,10138,2,1093028325
15,10138,1.5,1240203835
15,10138,5,997938438
15,10138,3,1093070381
15,10138,5,997938676
15,10138,2,997939055
15,10138,4,1033344257
15,10138,3.5,1361078504
15,10138,3,1166586512
15,10138,3,1141391972
15,10138,2,1093028377
15,10138,1,1093028322
15,10138,0.5,1093028161
15,10138,4,997938451
15,10138,3,1093028142
15,10138,4,997939162
15,10138,5,997938500
15,10138,2.5,1245021392
15,10138,2.5,1093028267
15,10138,5,997938500
15,10138,3,1052896916
15,10138,2.5,1093070326
15,10138,1.5,1134521628
15,10138,4,1093028231
15,10138,2,1035258608
15,10138,3,997939348
15,10138,3,1052896916
15,10138,2,1052896867
15,10138,3,1093028406
15,10138,3,1033345122
15,10138,2,1166586237
15,10138,3.5,1093028260
15,10138,1,1093028237
15,10138,3,997938288
15,10138,2.5,1166586565
15,10138,4,997938438
15,10138,2,1093070454
15,10138,4,1054450167
15,10138,2.5,1093028151
15,10138,2.5,1093070207
15,10138,3,1033344834
15,10138,0.5,1093028395
15,10138,1.5,1134521382
15,10138,3,1136904835
15,10138,5,997938391
15,10138,1,1128274713
15,10138,4.5,1054450008
15,10138,3.5,1134522085
15,10138,1,1166586002
15,10138,2,1166586995
15,10138,4,1035258747
15,10138,5,997938703
15,10138,4,997938567
15,10138,5,1058250570
15,10138,5,997938346
15,10138,5,997938346
15,10138,5,997938500
15,10138,4,997939604
15,10138,2.5,1122576681
15,10138,4,1058250459
15,10138,5,997938140
15,10138,4,1416119525
15,10138,1.5,1058250501
15,10138,1,1128274460
15,10138,3,997938737
15,10138,3.5,1093070090
15,10138,1,1040205624
15,10138,5,997938727
15,10138,5,997938358
15,10138,3,1044219825
15,10138,1,1058250466
15,10138,3,997938800
15,10138,4,997939453
15,10138,2,1166586619
15,10138,2,1034544304
15,10138,4,997938528
15,10138,5,997938905
15,10138,2.5,1348976598
15,10138,1.5,1166586136
15,10138,4,1054450184
15,10138,3,997938603
15,10138,4,997937239
15,10138,3,997938787
15,10138,2,1122576683
15,10138,4,997938528
15,10138,2.5,1193436089
15,10138,2,1166586415
15,10138,4,1033345199
